"Date","SPY","QQQ","IWM","EFA","EEM","AGG","TLT","GLD","USO","VNQ","GSG","HYG","IBIT"
2025-04-02,0.0152839751066679,0.0178704522301903,0.0128944544111026,0.0088821295838218,0.0156664866030318,0.00311526870664679,0.00846812295932209,0.00942611214417437,0.0151544040161053,0.0109006690545125,0.00813078415331401,0.00290128106114717,0.033569581336439
2025-04-03,0.0153779555841147,0.0177012220874899,0.0129222255849515,0.00884853135370684,0.0152419294713877,0.00309346241058599,0.00843104445040782,0.00937010287725723,0.0148930685090095,0.0100883015234148,0.00784695121828394,0.00276451605767046,0.0334750802638172
2025-04-04,0.0225938172765166,0.0246364246297334,0.0160518075317156,0.0145397330718583,0.0179686001687762,0.00312812291013012,0.00840956775187399,0.00934550540269601,0.0279290793409077,0.0133991310075159,0.0148147056160968,0.00335766801170101,0.0337678075195497
2025-04-07,0.028568128499711,0.0303594730056274,0.0174939171553542,0.02587222122647,0.0295265683875918,0.00311130318060007,0.00845470234173631,0.0095467375249177,0.0329308576970725,0.014524418986246,0.0196186281251656,0.00423840153234658,0.0336764394951471
2025-04-08,0.025575916499778,0.0285783623297141,0.0174253660042757,0.0209288129157103,0.0302342137603041,0.00354296277787435,0.00887079205231905,0.00969721803700937,0.0328493739677098,0.0162463104594915,0.019567240678163,0.00504841778794036,0.0342161407620544
2025-04-09,0.0240682550779609,0.0277322403851763,0.0178654828379872,0.0175807627763111,0.0271849744233938,0.00348227142640012,0.00935992752773414,0.0096494649491347,0.0338838307190096,0.019598541521666,0.0197857814684781,0.00461433386056412,0.0341108145292379
2025-04-10,0.0427240796792145,0.0459910382683342,0.0472507692397579,0.0325311694183613,0.0376825178641065,0.00363050467478053,0.00906074711432566,0.0144987738578999,0.0384268103012958,0.0267428107757761,0.0236883168560267,0.00782160121666686,0.0348477826185213
2025-04-11,0.0406333309354794,0.0439527249652216,0.03148851605723,0.0273451922527621,0.0330697795714877,0.00382744220434714,0.0104697027376591,0.0153572283247617,0.0380824609272135,0.0229100328055363,0.0230321495030924,0.0104150591043541,0.0349881289883309
2025-04-14,0.0361508079297939,0.0402323724109818,0.025179112531049,0.0247742991580327,0.0315347718908023,0.00403069153325842,0.0104216090813149,0.015537319584978,0.0367574235666732,0.0205661748573297,0.0223965080304361,0.00921816037843285,0.0360198968444408
2025-04-15,0.0321388609682021,0.0368888798666225,0.0245899668391196,0.0218228421774124,0.0280170379543969,0.0037835915980208,0.0104182620650369,0.0150714450746722,0.0352776836567725,0.0204057953349655,0.0212341022609455,0.00773377771290456,0.0353046655926069
2025-04-16,0.0287548785447826,0.0341118693834494,0.0236162454774122,0.0199374627308438,0.025201095166512,0.00391240880792341,0.0103167003305173,0.0145629524324584,0.0339515240348583,0.0192371429671672,0.0201582852466343,0.00809530214829949,0.0345863810712152
2025-04-17,0.027344982691192,0.0333225387593583,0.0237235690056732,0.0187378133728196,0.0236691506875456,0.0038440833753058,0.0101699250661977,0.0163163429957222,0.0331410574234799,0.018575010947397,0.0195443754047676,0.00611558169397309,0.0344210156328812
2025-04-21,0.0250262685097477,0.031264353527587,0.0232521506696621,0.0183528115381673,0.0221583721298329,0.00380501419486523,0.0100824694442675,0.0158158754411424,0.0327481663818698,0.0193927361150506,0.0185761618891374,0.00623722845112337,0.0342832724621185
2025-04-22,0.0248855950528206,0.0306601688808552,0.0247984172160437,0.0178783823500057,0.0208206700001271,0.00404683616899537,0.0103377486740294,0.0171278127992469,0.0317412792866466,0.0196071202766924,0.0170717818915698,0.00622500759617339,0.0342370973351204
2025-04-23,0.0247978848642969,0.0301717961105343,0.0259698124854786,0.0187601351348327,0.0208058786896134,0.00398874252482353,0.0105494313306323,0.0169922604508491,0.0306456441117082,0.0195980596614228,0.0153540726078527,0.00611240615398847,0.0343368439177923
2025-04-24,0.023825583072241,0.029542949180675,0.0237579263757048,0.0179839854672487,0.0203207419818741,0.00371848714532221,0.0104942961596314,0.0177122644769943,0.0300082106528243,0.0185446698261054,0.0145119832030656,0.00599744504989515,0.0342428404490183
2025-04-25,0.0235330959658492,0.0294798216071167,0.0245195647908546,0.0179974719957119,0.0199339143303586,0.00390494411257622,0.0109100727198292,0.017366190941885,0.0286867054010944,0.0179298009983072,0.0139917315064437,0.00645958841729715,0.0341124312127826
2025-04-28,0.0224960960436527,0.0284567059274538,0.0223148932386072,0.0174775329959013,0.019015192875094,0.003777858104002,0.0102241990379851,0.0170081205064813,0.0272975303008716,0.0174907765936191,0.0132307531453828,0.00599324928714596,0.0340142572071249
2025-04-29,0.0215931321954565,0.0274520983100265,0.0220304231276525,0.0171713369754265,0.0182258137864734,0.00392623248799924,0.0104418038187147,0.0167040438086108,0.0266669774972898,0.0172189478037674,0.0127502771789449,0.00579531530773915,0.0338953641517862
2025-04-30,0.0209920989097416,0.0266837184624978,0.0217667141840541,0.0168213699130606,0.017548626167998,0.00387740160989134,0.010498586127807,0.0163219120580344,0.0273463085018437,0.0168542919494072,0.0137467309192652,0.00568808211882412,0.0337626551463875
2025-05-01,0.0204305217010247,0.0259623862062181,0.0214704331764567,0.0165193276278883,0.0169116484849492,0.00389217255302079,0.010266678261338,0.0159142223323627,0.0287401366199016,0.0164213225934575,0.0151267794860324,0.00588219231396894,0.0336659515775831
2025-05-02,0.0200780568872285,0.0256094947248637,0.0210973223959001,0.0162739318779258,0.0162805083027029,0.00381951517641795,0.0103280382146974,0.0163874826302031,0.0278065444910332,0.0159900400846834,0.0143303219795185,0.0057425739687516,0.0336338808854883
2025-05-05,0.0202738232948736,0.0253782739853678,0.023692042888157,0.0174048451600127,0.0206105706958444,0.00406451632126116,0.0104278719668163,0.0158277360778214,0.0266472115710126,0.0163482832292494,0.0135977781599568,0.00568788784356232,0.0334628501206997
2025-05-06,0.0199068206481079,0.0248534500970571,0.0210776839655039,0.0166784849163827,0.019178304478039,0.00402647521181731,0.0105870698935935,0.0170188814118955,0.026914955284508,0.0155783697123928,0.0133990470472201,0.005519252272192,0.0334317792625905
2025-05-07,0.0197272258933388,0.0245011093210577,0.0211867991162066,0.0162012118272843,0.018054211734523,0.00391880777023752,0.0101990657164762,0.0178009771147904,0.0282534413102348,0.0154296652283836,0.0137676737414891,0.00540288431865048,0.033292645847928
2025-05-08,0.0192899547846703,0.0239179700928532,0.020182080120533,0.0158811585993065,0.0179630376810082,0.00358711761809673,0.00955820341937244,0.0176663501071057,0.027590766038964,0.0147567067362877,0.0137347416145812,0.00527801836674183,0.0331483268559791
2025-05-09,0.018987679821141,0.0235492269886546,0.0222240900425771,0.0156222090448603,0.01697971669613,0.00390779955146485,0.00983904686077356,0.0178803033556373,0.028397173298387,0.0143686400997017,0.0140226992042946,0.00519901458207478,0.0333471885468348
2025-05-12,0.0186313536785254,0.0229509795784598,0.0198522077771259,0.0153752256059043,0.0164265033247848,0.00408978283211714,0.00953194114796673,0.0172777337902202,0.0275403664269555,0.0141438101601191,0.0136070728402755,0.0050672294832001,0.0332739658500083
2025-05-13,0.0217681852362102,0.0262238292349716,0.0267907064234276,0.0151162865222537,0.0184775927904343,0.00398729557889707,0.0096382093405062,0.0183230195758544,0.0267049015454893,0.0136784114537016,0.0130809086332279,0.00613677368215735,0.033176478632294
2025-05-14,0.0207694153441369,0.0256159771331164,0.020488764873061,0.0147661661976062,0.0171711347365134,0.0037984968286518,0.00935863159352676,0.0176860869995982,0.0272147296435005,0.0145522243458562,0.0132828609733906,0.00567719272770284,0.0331155271152661
2025-05-15,0.019924116846854,0.0247502987697007,0.0206525758427114,0.014609421670119,0.0165127527496504,0.00378145064711396,0.00928148218485127,0.0180043728964836,0.0263398297765844,0.0142019460803143,0.0129688946780101,0.00559000183041196,0.0330306567504356
2025-05-16,0.0193132952470381,0.0239654834304578,0.0201423072449043,0.014846580320512,0.0157024463306429,0.00402765895145123,0.00922703898344468,0.0177477171615905,0.0257914052362254,0.0155879033812679,0.0125834740943688,0.0053068730273243,0.0329371855994791
