"Date","SPY","QQQ","IWM","EFA","EEM","AGG","TLT","GLD","USO","VNQ","GSG","HYG","IBIT"
2025-04-02,0.00968072005569398,0.0135099024383589,0.0127318311422369,0.00871763615240943,0.00926573091748676,0.00315560860525073,0.00842014449343054,0.00946607425808953,0.0151472593231474,0.0101386723493788,0.00819483591192065,0.00281907602500597,0.0336156235999923
2025-04-03,0.00926899489996103,0.0130360762332783,0.0128987909243573,0.00869028928414973,0.00872690575464871,0.00312106139086273,0.00838475202897384,0.00896441942919869,0.01489258549796,0.0101086679821008,0.00814386458277665,0.00272392349311846,0.0335272728221586
2025-04-04,0.0173504804314715,0.0194432628395022,0.0139705006750313,0.0091831548348664,0.0105338420522059,0.00316422325386523,0.00835925413741152,0.0091782514060613,0.0219166257070837,0.0104479190471111,0.0101631699490404,0.00281198704456591,0.0338239181774779
2025-04-07,0.0273147281510109,0.0278814248716195,0.0143733475334055,0.0206700138790153,0.0292653058938779,0.00314271636144919,0.00838091329931673,0.0095604324376666,0.030320425371238,0.0110177418549503,0.0193829396949783,0.00399680988595175,0.033745011750567
2025-04-08,0.0249497349117871,0.0258910262085397,0.0143594542424369,0.0213762296157436,0.0294453326859699,0.0033135499636676,0.00882807263662197,0.00967432422700655,0.0294876193958746,0.0146872579139249,0.017903044564106,0.00492226444836861,0.0342580131092693
2025-04-09,0.0236681288524686,0.0249548787886315,0.0144494774304792,0.0200230774979721,0.0237258266935074,0.00333559899142665,0.00891244974393701,0.00967487172538177,0.03047417657958,0.0153718986469486,0.0171696669576172,0.00368875270531526,0.0341541610880146
2025-04-10,0.0484159670134575,0.0522784104239472,0.0415524283968569,0.0432924918595114,0.0406788907405341,0.00334060014696936,0.00886111291551782,0.0128777666776044,0.0368908361965919,0.0323161067960133,0.022990021247925,0.0122556954305211,0.0346200788558944
2025-04-11,0.0475657901691506,0.0509052906031114,0.0385205337928629,0.0345062343780631,0.0328348266217312,0.00330844030118609,0.00912905035800657,0.0139787820863277,0.0355874631989498,0.0203228206340376,0.0209708546958613,0.0124816754281851,0.0346412778724549
2025-04-14,0.0435485444707248,0.0472397991693437,0.0319908474421058,0.0291478596974082,0.0301316533194294,0.00338050634994608,0.00910971798078085,0.0141452289267802,0.0328817894980904,0.0133625068184113,0.0192207619458359,0.010291524319344,0.0348225090136174
2025-04-15,0.0396170841594827,0.0435535474556279,0.0265380130726526,0.0227122627233976,0.0238540025472737,0.00341377514201072,0.00909730522474344,0.0134620051849652,0.0300017479844749,0.0147100117405451,0.0165183418444269,0.00863717203496609,0.0347012612341791
2025-04-16,0.035982094686588,0.0401898834445924,0.0208870784015893,0.0176209143149608,0.0185324344398471,0.00332990397690899,0.00908978427556284,0.0127612045542074,0.0274083584543,0.0109404766837143,0.0140964859702968,0.00692541654006551,0.0345871980710399
2025-04-17,0.033966355232246,0.038867861138754,0.0159705754872781,0.0134233614517514,0.0158860133698395,0.00340302772886528,0.00889114800683343,0.0150297751893598,0.0258195361542622,0.00969995838080075,0.0133898400324028,0.00524040345657142,0.0344543454335774
2025-04-21,0.0307154812185529,0.0358221142737433,0.012666533081899,0.0118170274964198,0.0131157147425322,0.00334185228306447,0.00904667594338967,0.0142381711269789,0.0251796171626794,0.0118445841255638,0.0123140855982345,0.00500024839335723,0.0343228160524873
2025-04-22,0.0294705500171467,0.0343801597272476,0.0157453798704001,0.0100670199279994,0.0106992936658483,0.00343005856831695,0.00912904181222691,0.0160272280798797,0.0233578508958514,0.0144496390606432,0.0113932038998704,0.00506461061962311,0.0342781363193987
2025-04-23,0.0284928958807975,0.0330148829946763,0.0182027647189839,0.0136097431750203,0.0119668635249573,0.00340932603295096,0.00910978104361274,0.0157570777022778,0.0214877119049388,0.0143599267882447,0.0105401931576463,0.00447535681383694,0.034373930394487
2025-04-24,0.0262802088952401,0.0313722716181775,0.0154566619916093,0.01114963013015,0.0115639799281055,0.00338091222146764,0.00911504714303494,0.0167245106237774,0.0208817722808673,0.0106191998994216,0.0101246488032703,0.00433082679377649,0.0342806118625953
2025-04-25,0.0249638450565902,0.0305468541018223,0.017097084166651,0.0113491072535168,0.0113523503536286,0.00334561992766571,0.00912646903556916,0.016196092464367,0.0191213950655789,0.00977355543471309,0.00987470096142846,0.00537967962138269,0.0341488571823142
2025-04-28,0.0223804711416686,0.0281241003160933,0.0148562642087011,0.00968840728168567,0.0098729049341715,0.00331565821315869,0.00911569322000176,0.0156238042208207,0.0177396000983153,0.00950794997859352,0.00928979200384858,0.00457679464830303,0.0340470329057311
2025-04-29,0.0196696198093245,0.0254157264489722,0.013376337106554,0.00895469316091656,0.0088548441832043,0.00341984248913745,0.00915526278962258,0.0152053324291037,0.0179132445875375,0.00986884880514892,0.00905317047524746,0.00391636519822385,0.0339261929491003
2025-04-30,0.0172207114868341,0.0228355786597058,0.0125373628000611,0.00801899849182408,0.00826997844788367,0.00343261582690366,0.00909431552666616,0.0146795825947798,0.0196205035285356,0.00979250492162572,0.0103844176849653,0.00354776122319188,0.0337960851055797
2025-05-01,0.0147737457615532,0.0201686440369571,0.0120683902698665,0.00749809543128253,0.00790153374507363,0.00342785501502014,0.00908701738354047,0.0140560850120796,0.0218856821928913,0.0095569856102161,0.0121471216684909,0.00401143747958922,0.0336926099218769
2025-05-02,0.0129477759237491,0.0185216932736701,0.0120290324667508,0.0074039778913319,0.00764207139899573,0.00344509438222993,0.00909568821648394,0.0148510356466788,0.0208714891266189,0.00947388918091611,0.0110937736531057,0.00393438332298463,0.0336290645993234
2025-05-05,0.0131089969776818,0.0174739042456974,0.0152583588074031,0.0116157533603631,0.0156633636668951,0.00347845009026298,0.00909473385038237,0.0139891812366028,0.019587149883788,0.0111544082720509,0.0102594287831385,0.00365787085286025,0.0334981632426323
2025-05-06,0.011905554810596,0.0158083155738723,0.0139102258307078,0.00970576036534415,0.0130554514814921,0.00346080876330984,0.00907419158160532,0.0157261819623494,0.0202629445632597,0.0097649568342607,0.0101482635480402,0.00330068419735463,0.0334773610187507
2025-05-07,0.0113463871906949,0.0148297940914642,0.0135948004957117,0.00857486275546388,0.0112398380245681,0.00341170096720198,0.00904749723129446,0.0168231296761867,0.0223155016668616,0.0102339837659838,0.0107218720652745,0.00304844552080151,0.0333481965417963
2025-05-08,0.0102211867576597,0.0134243698212585,0.0126248546811212,0.00808847334941237,0.0115198839301881,0.00328879947637901,0.00902341485546769,0.0166343759199075,0.0214941755411758,0.00947984146733799,0.0107467485495621,0.00284589253350349,0.0332305584789701
2025-05-09,0.00959190719533875,0.0128461671846341,0.0144182174893547,0.00781937425860983,0.0100463991733974,0.00341927420675803,0.00903768591926282,0.0169204716194906,0.0227566481397185,0.00954980355743634,0.0111664871092381,0.00270992369062302,0.0334026662031002
2025-05-12,0.00875806596826804,0.0118127955411938,0.0131405868578571,0.00763288608510496,0.00952648940112689,0.00338504043126991,0.0090080945029534,0.0160582569458161,0.021690833098334,0.00984464037687678,0.0107086979863026,0.00261111552860056,0.0332998639118495
2025-05-13,0.016018626767053,0.0196964796295254,0.0189230614256029,0.00754860653611049,0.0132399605107955,0.00366521668426474,0.00900786240477428,0.0176203483970428,0.0207330230444076,0.00963535633810229,0.0101302392973825,0.00447711735696667,0.0332005784240877
2025-05-14,0.0147783592591576,0.0189217032401215,0.0162654262063308,0.007190779122937,0.0111624520609169,0.00335007594990337,0.00904744187752897,0.0166482917444412,0.0216011672054707,0.0114212166846563,0.0104787006925107,0.00400550786883623,0.033156986002109
2025-05-15,0.0135029272134248,0.0175764378888396,0.0149787730488919,0.00752953537415665,0.0103237336999211,0.00329139123454193,0.00896745454585434,0.0171170546082263,0.020568429565447,0.0109567031496186,0.0101758736308555,0.00391335399834898,0.0330644963395337
2025-05-16,0.012441715547141,0.0162489419937701,0.0138675165407684,0.00874441954802811,0.00933395893112351,0.00341512329409004,0.0089658900005642,0.0167141212623599,0.020024445435251,0.0132361082892068,0.00980924760452367,0.0035857366010088,0.0329376513458819
